Time,Buoydep,Convdep,energy,minT
2019-02-21T01:00:00Z,1.068598586840863,4.45,88797060.52073944,1.7481481481481471
2019-02-21T02:00:00Z,1.0742254431661864,4.45,88682650.29785511,1.7555555555555538
2019-02-21T03:00:00Z,1.0714835359449484,4.45,88659860.69416112,1.7333333333333318
2019-02-21T04:00:00Z,1.0704479095821164,4.45,88725721.14731042,1.7407407407407391
2019-02-21T05:00:00Z,1.0733620377405901,4.45,88599439.08918971,1.7481481481481465
2019-02-21T06:00:00Z,1.0708051338292348,4.45,88806689.19881356,1.7481481481481465
2019-02-21T07:00:00Z,1.072667051238158,4.45,88616112.36663714,1.7333333333333325
2019-02-21T08:00:00Z,1.076033188808252,0.7500000000000001,88662703.57369238,1.7481481481481465
2019-02-21T09:00:00Z,1.0657677922023823,0.7500000000000001,88846219.33475518,1.7259259259259245
2019-02-21T10:00:00Z,1.0700121472854474,0.7500000000000001,89030082.70215876,1.7481481481481476
2019-02-21T11:00:00Z,1.0725072382240166,0.7500000000000001,88823000.31108986,1.7407407407407391
2019-02-21T12:00:00Z,1.0668469698743352,0.7500000000000001,88864650.68711813,1.7185185185185172
2019-02-21T13:00:00Z,1.0705978537551264,0.7500000000000001,88758090.91320361,1.741666666666665
2019-02-21T14:00:00Z,1.0741373635180247,0.7500000000000001,88964430.28936829,1.7481481481481465
2019-02-21T15:00:00Z,1.0688451973104316,0.7500000000000001,88909499.22629377,1.7333333333333318
2019-02-21T16:00:00Z,1.075550528506942,0.7500000000000001,88856004.21649456,1.7333333333333318
2019-02-21T17:00:00Z,1.0671842588064422,0.7500000000000001,88772976.31885256,1.719444444444443
2019-02-21T18:00:00Z,1.0726143004147592,0.7500000000000001,88978229.97241768,1.7259259259259245
2019-02-21T19:00:00Z,1.0698480004354942,0.7500000000000001,88745951.07400085,1.7185185185185172
2019-02-21T20:00:00Z,1.077239513839191,0.7500000000000001,88586773.32980332,1.7407407407407391
2019-02-21T21:00:00Z,1.0676336587798894,0.7500000000000001,88849352.38435246,1.71111111111111
2019-02-21T22:00:00Z,1.0771220908696104,0.7500000000000001,88823196.3637502,1.7333333333333318
2019-02-21T23:00:00Z,1.0744403848320716,0.7500000000000001,88997287.8605963,1.7555555555555538
